style;color;name;image_url;description;season
EQBL100032;KVJ6;MOLOKLAYBK26YTH (KVJ6);;"Canvas strap with a soft polyester woven lining
Finely woven nylon toe post with herringbone texture
Uniform thickness, slip resistant, textured footbed with seasonal boardshort and tee graphics
Moulded contour midsole with built-in arch, heel, and forefoot support
Engineered blown rubber outsole incorporates multi angled logo lugs for added traction";261
EQTL100003;KVJ1;MONKEYCAGETODDL (KVJ1);;"Fully adjustable polyester webbing upper
Dual density EVA mid-sole for comfort and support
Anatomically correct arch support
Repeating Quiksilver logos integrated into a multi width herringbone traction pattern on a durable rubber outsole";261
EQBL100032;BKJ6;MOLOKLAYBK26YTH (BKJ6);;"Canvas strap with a soft polyester woven lining
Finely woven nylon toe post with herringbone texture
Uniform thickness, slip resistant, textured footbed with seasonal boardshort and tee graphics
Moulded contour midsole with built-in arch, heel, and forefoot support
Engineered blown rubber outsole incorporates multi angled logo lugs for added traction";261
EQYL100082;KVJ6;MOLOKAI ART 26 (KVJ6);;"Flexible 3 point synthetic rubber strap with Quiksilver seasonal art from boardshorts
Slip resistant textured footbed
Pop colour pin lines in sidewall tying into colourway
Re-engineered blown rubber outsole incorporates multi angled logo lugs for added traction";261
EQYL100082;BKJ6;MOLOKAI ART 26 (BKJ6);;"Flexible 3 point synthetic rubber strap with Quiksilver seasonal art from boardshorts
Slip resistant textured footbed
Pop colour pin lines in sidewall tying into colourway
Re-engineered blown rubber outsole incorporates multi angled logo lugs for added traction";261
AQYL101355;CVJ2;RIVI NUBUCK SLI (CVJ2);;"__Fabric:__ Water friendly vegan synthetic friendly upper fabric
__Footbed:__ Ultra soft Hydroboundª footbed with anatomically correct contours
__Outsole:__ Slip resistant branded outsole
Sponge rubber outsole
__Lining:__ Microfiber liner";261
EQYL100093;KVJ7;MOLOKAI LAYBACK (KVJ7);;"Canvas strap with a soft polyester woven lining
Finely woven nylon toe post with herringbone texture
Uniform thickness, slip resistant, textured footbed with seasonal boardshort and tee graphics
Moulded contour midsole with built-in arch, heel, and forefoot support
Engineered blown rubber outsole incorporates multi angled logo lugs for added traction";261
EQYL100093;CRE7;MOLOKAI LAYBACK (CRE7);;"Canvas strap with a soft polyester woven lining
Finely woven nylon toe post with herringbone texture
Uniform thickness, slip resistant, textured footbed with seasonal boardshort and tee graphics
Moulded contour midsole with built-in arch, heel, and forefoot support
Engineered blown rubber outsole incorporates multi angled logo lugs for added traction";261
EQYL100082;WEG7;MOLOKAI ART 26 (WEG7);;"Flexible 3 point synthetic rubber strap with Quiksilver seasonal art from boardshorts
Slip resistant textured footbed
Pop colour pin lines in sidewall tying into colourway
Re-engineered blown rubber outsole incorporates multi angled logo lugs for added traction";261
EQBL100031;XKKM;MOLOKART26YTH (XKKM);;"Flexible 3 point synthetic rubber strap with Quiksilver wordmark
Slip resistant textured footbed
Pop colour pin lines in sidewall tying into colourway
Re-engineered blown rubber outsole incorporates multi angled logo lugs for added traction";261
AQYL101325;BS2;MOLOKAI CORE (BS2);;"__Fabric:__ Synthetic upper fabric
__Footbed:__ Slip-resistant textured footbed
__Straps:__ Flexible 3-point synthetic rubber strap
__Outsole:__ Re-engineered blown rubber outsole incorporates multi-angled logo lugs for added traction
__Lining:__ Pop colour pin lines in sidewall tying into colourway
__Branding:__ Quiksilver wordmark and fine mould Mountain Wave logo
";261
AQYL101325;SZH0;MOLOKAI CORE (SZH0);;"__Fabric:__ Synthetic upper fabric
__Footbed:__ Slip-resistant textured footbed
__Straps:__ Flexible 3-point synthetic rubber strap
__Outsole:__ Re-engineered blown rubber outsole incorporates multi-angled logo lugs for added traction
__Lining:__ Pop colour pin lines in sidewall tying into colourway
__Branding:__ Quiksilver wordmark and fine mould Mountain Wave logo
";261
EQYL100091;WHT;MOLOKAI SCREEN (WHT);;"Flexible 3 point synthetic rubber strap with Quiksilver printed art
Slip resistant textured footbed
Pop colour pin lines in sidewall tying into colourway
Re-engineered blown rubber outsole incorporates multi angled logo lugs for added traction";261
EQYL100091;GNZ0;MOLOKAI SCREEN (GNZ0);;"Flexible 3 point synthetic rubber strap with Quiksilver printed art
Slip resistant textured footbed
Pop colour pin lines in sidewall tying into colourway
Re-engineered blown rubber outsole incorporates multi angled logo lugs for added traction";261
EQTL100002;BKJ6;MOLOKLAYBACKTOD (BKJ6);;"Canvas strap with a soft polyester woven lining
Elastic back strap
Finely woven nylon toe post w/herringbone texture
Uniform thickness, slip resistant, textured footbed with seasonal boardshort and tee graphics
Moulded contour midsole with built-in arch, heel, and forefoot support
Engineered blown rubber outsole incorporates multi angled logo lugs for added traction";261
EQTL100002;KTP6;MOLOKLAYBACKTOD (KTP6);;"Canvas strap with a soft polyester woven lining
Elastic back strap
Finely woven nylon toe post w/herringbone texture
Uniform thickness, slip resistant, textured footbed with seasonal boardshort and tee graphics
Moulded contour midsole with built-in arch, heel, and forefoot support
Engineered blown rubber outsole incorporates multi angled logo lugs for added traction";261
AQYL101325;RQZ0;MOLOKAI CORE (RQZ0);;"__Fabric:__ Synthetic upper fabric
__Footbed:__ Slip-resistant textured footbed
__Straps:__ Flexible 3-point synthetic rubber strap
__Outsole:__ Re-engineered blown rubber outsole incorporates multi-angled logo lugs for added traction
__Lining:__ Pop colour pin lines in sidewall tying into colourway
__Branding:__ Quiksilver wordmark and fine mould Mountain Wave logo
";261
EQYL100089;KVJ1;SESSIONS SLIDE (KVJ1);;"One piece synthetic upper with logo emboss
Soft polyester jersey lining and thick padding
One piece injection moulded footbed with heel cup and arch contours
Engineered outsole design for flexibility and grip";261
EQYL100093;BKJ6;MOLOKAI LAYBACK (BKJ6);;"Canvas strap with a soft polyester woven lining
Finely woven nylon toe post with herringbone texture
Uniform thickness, slip resistant, textured footbed with seasonal boardshort and tee graphics
Moulded contour midsole with built-in arch, heel, and forefoot support
Engineered blown rubber outsole incorporates multi angled logo lugs for added traction";261
EQBL100031;BQV6;MOLOKART26YTH (BQV6);;"Flexible 3 point synthetic rubber strap with Quiksilver wordmark
Slip resistant textured footbed
Pop colour pin lines in sidewall tying into colourway
Re-engineered blown rubber outsole incorporates multi angled logo lugs for added traction";261
EQBL100032;KTP6;MOLOKLAYBK26YTH (KTP6);;"Canvas strap with a soft polyester woven lining
Finely woven nylon toe post with herringbone texture
Uniform thickness, slip resistant, textured footbed with seasonal boardshort and tee graphics
Moulded contour midsole with built-in arch, heel, and forefoot support
Engineered blown rubber outsole incorporates multi angled logo lugs for added traction";261
EQTL100002;KVJ6;MOLOKLAYBACKTOD (KVJ6);;"Canvas strap with a soft polyester woven lining
Elastic back strap
Finely woven nylon toe post w/herringbone texture
Uniform thickness, slip resistant, textured footbed with seasonal boardshort and tee graphics
Moulded contour midsole with built-in arch, heel, and forefoot support
Engineered blown rubber outsole incorporates multi angled logo lugs for added traction";261
EQYL100083;BQV6;MOLOKAISTRIPE26 (BQV6);;"Flexible 3 point synthetic rubber strap with Quiksilver seasonal art from boardshorts
Slip resistant textured footbed
Pop colour pin lines in sidewall tying into colourway
Re-engineered blown rubber outsole incorporates multi angled logo lugs for added traction";261
EQYL100083;KTP6;MOLOKAISTRIPE26 (KTP6);;"Flexible 3 point synthetic rubber strap with Quiksilver seasonal art from boardshorts
Slip resistant textured footbed
Pop colour pin lines in sidewall tying into colourway
Re-engineered blown rubber outsole incorporates multi angled logo lugs for added traction";261
EQBJV03545;KVJ6;MERCURY VOLLEY (KVJ6);;"__Use:__ Beach
BENEFITS
Durable. Comfortable. Quick-drying
MADE BETTER
Made with 45% recycled polyester fibres from textile waste and 45% from plastic bottles
PFC Free durable water repellent treatment
__Fabric:__ Everyday Fabric, Recycled polyester [118 g/m2]
FEATURES
__Fit:__ Straight leg baggy fit
Modern style
__Fly:__ No
__Waist:__ Elasticated waistband
__Outseam:__ 17"" outseam
__Closure:__Waisted Drawcord
__Pockets:__ Side-entry pockets, back pocket with zip closure
Quiksilver old-English wordmark screen printed on right leg
__Collection:__ MERCURY trident patch on left leg";261
EQYBS04925;KVJ0;MERCURY CYPHER  (KVJ0);;"__Use:__ Surfing, Beach
BENEFITS
4-way stretch. Durable. Comfortable. Quick-drying
Tough on the outside, soft on the inside. Quiksilver's Surfsilk fabric gives you the best of both worlds
MADE BETTER
Made with 50% recycled polyester fibres from textile waste and 35% from plastic bottles
PFC Free durable water repellent treatment
__Fabric:__ Surfsilk Fabric, recycled polyester, elastane, 175g/m2
FEATURES
__Fit:__ Straight leg baggy fit
__Fit:__ Modern fit, the longer length of a regular fit with a slimmer cut
__Fly:__ Performance
__Waist:__ Fixed
__Outseam:__ 21"" outseam
__Closure:__Drawcord
Hook and loop closure
__Pockets:__ Side zip pocket
Screen printed Mercury wordmark on left leg
Mountain and wave logo at right leg
Inset sonic welded trident logo on back waistband
Key bungee cord inside pocket";261
EQYJV04215;TMP0;MERCURY (TMP0);;"__Use:__ Beach
BENEFITS
Durable. Comfortable. Quick-drying
MADE BETTER
Made with 45% recycled polyester fibres from textile waste and 45% from plastic bottles
PFC Free durable water repellent treatment
__Fabric:__ Everyday Fabric, Recycled polyester [118 g/m2]
FEATURES
__Fit:__ Baggy fit for an oversized look
Curved side panels with piping
Modern style
__Fly:__ No
__Waist:__ Elasticated waistband
__Outseam:__ 20"" outseam
__Closure:__Waisted Drawcord
__Pockets:__ Side-entry pockets, back pocket with zip closure
Quiksilver old-English wordmark and Mercury trident patch";261
EQYBS04928;MKT6;SURFSILK STRAIG (MKT6);;"__Use:__ Surfing, Beach
BENEFITS
4-way stretch. Durable. Comfortable. Quick-drying
Tough on the outside, soft on the inside. Quiksilver's Surfsilk fabric gives you the best of both worlds
MADE BETTER
Made with 50% recycled polyester fibres from textile waste and 35% from plastic bottles
PFC Free durable water repellent treatment
__Fabric:__ Surfsilk Fabric, recycled polyester, elastane, 175g/m2
FEATURES
__Fit:__ Straight leg fit
Timeless style
__Fly:__ Performance
__Waist:__ Fixed
__Outseam:__ 20"" outseam
__Closure:__Drawcord
Hook and loop closure
__Pockets:__ Back pocket with flap
Iconic Mountain and Wave logo
Key bungee cord inside pocket";261
EQYJV04211;BJK0;PIPED VL (BJK0);;"__Use:__ Beach
BENEFITS
4-way stretch. Durable. Comfortable. Quick-drying
MADE BETTER
Made with 45% recycled polyester fibres from textile waste and 45% from plastic bottles
PFC Free durable water repellent treatment
__Fabric:__ Remade Stretch Fabric, recycled polyester, elastane [160 g/m2]
FEATURES
__Fit:__ Straight leg fit
Timeless style
__Fly:__ No
__Waist:__ Elasticated waistband
__Outseam:__ 16"" outseam
__Closure:__Waisted Drawcord
__Pockets:__ Side-entry pockets, back pocket with zip closure
Iconic Mountain and Wave logo
Contrast filled piping on side seams
Key bungee cord inside pocket";261
EQYBS04897;RQZ0;EVERYDAY (RQZ0);;"__Fabric:__ 100% Recycled polyester fabric
Remade Supersuede: Keep the performance level high and the carbon footprint low
This product was made from production scraps and retired textile waste, a step closer to circular manufacturing
__Coating:__  PFC free hydrophobic treatment
__Fit:__ Straight leg fit
__Waist:__ Semi elasticated comfort waistband
__Closure:__ Fixed drawcord closure
__Fly:__ Functional velcro fly
__Outseams:__ 16"" outseam, short length
__Pockets:__ Side-entry pockets
Back hook and loop tape closure pocket
__Branding:__ Iconic mountain and wave logo
__Other Features:__ Timeless Style
Key bungee cord inside pocket
Recycled yarn
* Each garment may vary in appearance due to specialty wash.";261
EQYBS04867;MKT0;SURFSILK (MKT0);;"__Coating:__ PFC-Free Hydrophobic Treatment
__Fabric:__ Remade Surfsilk: Tough on the Outside, Soft on the Inside
__Fit:__ Arch Fit: Engineered Performance
__Outseams:__ 19"" Outseam
__Waist And Closure:__ Fixed Waist, Drawcord Closure
__Fly:__ Performance Fly
__Zips And Pockets:__ Back Pocket with Flap, Hook and loop tape Closure
__Additional Details:__ Iconic Mountain and Wave Logo, Key Bungee Cord Inside Pocket, Recycled Yarn";261
EQYJV04211;RZM0;PIPED VL (RZM0);;"__Use:__ Beach
BENEFITS
4-way stretch. Durable. Comfortable. Quick-drying
MADE BETTER
Made with 45% recycled polyester fibres from textile waste and 45% from plastic bottles
PFC Free durable water repellent treatment
__Fabric:__ Remade Stretch Fabric, recycled polyester, elastane [160 g/m2]
FEATURES
__Fit:__ Straight leg fit
Timeless style
__Fly:__ No
__Waist:__ Elasticated waistband
__Outseam:__ 16"" outseam
__Closure:__Waisted Drawcord
__Pockets:__ Side-entry pockets, back pocket with zip closure
Iconic Mountain and Wave logo
Contrast filled piping on side seams
Key bungee cord inside pocket";261
EQYJV04211;GNZ0;PIPED VL (GNZ0);;"__Use:__ Beach
BENEFITS
4-way stretch. Durable. Comfortable. Quick-drying
MADE BETTER
Made with 45% recycled polyester fibres from textile waste and 45% from plastic bottles
PFC Free durable water repellent treatment
__Fabric:__ Remade Stretch Fabric, recycled polyester, elastane [160 g/m2]
FEATURES
__Fit:__ Straight leg fit
Timeless style
__Fly:__ No
__Waist:__ Elasticated waistband
__Outseam:__ 16"" outseam
__Closure:__Waisted Drawcord
__Pockets:__ Side-entry pockets, back pocket with zip closure
Iconic Mountain and Wave logo
Contrast filled piping on side seams
Key bungee cord inside pocket";261
EQYBS04921;MKT6;SURFSILK CARGO (MKT6);;"__Use:__ Surfing, Beach
BENEFITS
4-way stretch. Durable. Comfortable. Quick-drying
Tough on the outside, soft on the inside. Quiksilver's Surfsilk fabric gives you the best of both worlds
MADE BETTER
Made with 50% recycled polyester fibres from textile waste and 35% from plastic bottles
PFC Free durable water repellent treatment
__Fabric:__ Surfsilk Fabric, recycled polyester, elastane, 175g/m2
FEATURES
__Fit:__ Scallop leg fit
Timeless style
__Fly:__ Performance
__Waist:__ Fixed
__Outseam:__ 18"" outseam
__Closure:__Drawcord
Hook and loop closure
__Pockets:__ Back pocket with flap
Iconic Mountain and Wave logo
Key bungee cord inside pocket";261
EQYL100074;KVJ1;MOLOKAI (KVJ1);;"Water friendly Vegan nubuck leather upper and footbed
Wrapped nylon toe post made with regenerated Econyl¨ nylon fibres
Soft recycled polyester jersey lining
Memory foam padded deck with stitch detailing
Offset, multi layered blown rubber midsole and outsole with ""Laser Grip"" sipe grooves for improved traction";261
EQYWR03481;WBB0;YG IMPAIRED SS (WBB0);;"__Fit:__ Loose fit, cut for room and comfort
__Fabric:__ Our Cotton-Feel is a fine brushed fabric made with recycled yarn and designed not to stretch out over time STRETCHFLIGHT
UPF 50+ Sun protection
Chlorine-resistant properties
Moisture-wicking properties";261
EQYWR03481;BRQ0;IMPAIRED SS (BRQ0);;"__Fit:__ Loose fit, cut for room and comfort
__Fabric:__ Our Cotton-Feel is a fine brushed fabric made with recycled yarn and designed not to stretch out over time STRETCHFLIGHT
UPF 50+ Sun protection
Chlorine-resistant properties
Moisture-wicking properties";261
